"","state_code","state_name","district_code","district_name","ngdp_code","census_year","Pop_Total","Pop_GenderMale","Pop_GenderFemale","Pop_CitizenshipCitizen","Pop_CitizenshipNon-citizen","AnnualPopGrowthRate_Average","Pop_EthnicMalay","Pop_EthnicOtherBumi","Pop_EthnicChinese","Pop_EthnicIndian","Pop_EthnicOther","Pop_AgeGroup0014","Pop_AgeGroup1564","Pop_AgeGroup65++","Pop_MaritalNeverMarried","Pop_MaritalMarried","Pop_MaritalWiddowed","Pop_MaritalDivorcedSeparated","Pop_ReligionIslam","Pop_ReligionChristian","Pop_ReligionBuddha","Pop_ReligionHindu","Pop_ReligionOthers","Pop_ReligionNoReligionUnknown","LandAreaKm2","Pop_Density","Pop_StrataUrban","Pop_StrataRural"
"480",10,"Selangor",7,"Sepang","1007",2020,325244,174576,150668,293203,32041,4.50148192314172,195411,6272,58160,30468,2892,74929,231023,19292,76517,143029,4735,3843,221158,10544,52919,31214,4612,4797,551.55,589.690871181217,309147,16097
"481",10,"Selangor",8,"Ulu Langat","1008",1970,95865,48555,47310,95865,NA,NA,39584,NA,39366,16711,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",10,"Selangor",8,"Ulu Langat","1008",1980,177877,90045,87832,177877,NA,6.18151348427469,89297,NA,68148,19895,537,65924,106014,5939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42288,135589
"483",10,"Selangor",8,"Ulu Langat","1008",1991,413900,210969,202931,394713,19187,8.44532098556863,195229,1771,143381,44639,9693,137661,266074,10165,140528,160312,10251,2174,225024,13270,36472,104317,30240,4459,NA,NA,361684,52216
"484",10,"Selangor",8,"Ulu Langat","1008",2000,864451,439976,424475,825658,38793,7.36470224600334,430954,7375,285612,91209,10508,268229,577984,18238,221749,352990,17445,4038,482926,31498,75397,247316,19277,8037,NA,NA,840364,24087
"485",10,"Selangor",8,"Ulu Langat","1008",2010,1138198,586861,551337,1050753,87445,2.7510696565203,565618,10973,351048,111786,11328,277251,824848,36099,300571,527171,25772,7433,643857,37671,334653,102083,7941,11993,NA,NA,1114508,23690
"486",10,"Selangor",8,"Ulu Langat","1008",2020,1400461,741574,658887,1289287,111174,2.07355158107942,795318,17122,362293,106092,8462,307221,993244,99996,369614,598149,17087,16803,889562,64196,317630,101610,18939,8524,832.94,1681.34679568756,1367615,32846
"487",10,"Selangor",9,"Ulu Selangor","1009",1970,103592,52042,51550,103592,NA,NA,33392,NA,42879,27091,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",10,"Selangor",9,"Ulu Selangor","1009",1980,81679,41309,40370,81679,NA,-2.37663175884192,34953,NA,25606,21009,111,34003,44725,2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10038,71641
"489",10,"Selangor",9,"Ulu Selangor","1009",1991,82814,41329,41485,81671,1143,0.138001983416996,37458,1941,21085,20103,1084,32875,46592,3347,25700,31554,2726,330,39951,1128,18671,11980,8914,2096,NA,NA,11972,70842
"490",10,"Selangor",9,"Ulu Selangor","1009",2000,147996,76074,71922,143864,4132,5.80588117147805,77067,5520,31281,28718,1278,51053,91405,5538,31850,60831,3818,444,88531,2558,24006,20996,7840,4065,NA,NA,61698,86298
"491",10,"Selangor",9,"Ulu Selangor","1009",2010,194387,100525,93862,186250,8137,2.72665770990443,127783,2928,23176,31580,783,60814,125739,7834,44790,81869,5665,1249,135189,2848,22598,30587,1447,1718,NA,NA,122501,71886
"492",10,"Selangor",9,"Ulu Selangor","1009",2020,243029,129325,113704,232416,10613,2.23329760421402,168458,5571,26336,30889,1162,58221,169152,15656,58483,104696,5050,3038,180094,4505,24754,29507,1241,2928,1748.95,138.957088538838,178389,64640
"493",11,"Terengganu",1,"Besut","1101",1970,79197,39580,39617,79197,NA,NA,77460,NA,1393,182,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",11,"Terengganu",1,"Besut","1101",1980,100830,49752,51078,100830,NA,2.41497511090042,98754,NA,1631,168,277,45699,50970,4161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100830
"495",11,"Terengganu",1,"Besut","1101",1991,107900,53612,54288,105831,2069,0.67768941858965,103718,152,1480,118,363,47893,55349,4658,32766,36235,3370,1367,105961,49,1447,38,183,11,NA,NA,0,107900
"496",11,"Terengganu",1,"Besut","1101",2000,120199,60355,59844,118280,1919,1.07943830334857,116597,59,1263,65,296,52409,62295,5495,21700,40817,4030,1243,118668,33,1411,25,48,14,NA,NA,11930,108269
"497",11,"Terengganu",1,"Besut","1101",2010,136563,69152,67411,134519,2044,1.27637344011492,132173,115,1727,180,324,48072,81398,7093,33157,49164,5419,751,134304,145,1882,143,65,24,NA,NA,28701,107862
"498",11,"Terengganu",1,"Besut","1101",2020,154168,78422,75746,151061,3107,1.21256870285182,148772,414,1300,97,478,46406,98550,9212,39896,59124,7211,1450,152217,236,1544,139,16,16,1233.67,124.966968476173,61426,92742
"499",11,"Terengganu",2,"Dungun","1102",1970,54347,27319,27028,54347,NA,NA,49174,NA,4235,788,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",11,"Terengganu",2,"Dungun","1102",1980,58360,29443,28917,58360,NA,0.712413094029089,54325,NA,3516,338,181,25411,31237,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28923,29437
"501",11,"Terengganu",2,"Dungun","1102",1991,102897,51993,50904,101136,1761,5.67097764241467,97135,116,3158,262,465,46503,53635,2759,31745,34486,2222,875,99239,220,2716,136,190,134,NA,NA,41282,61615
"502",11,"Terengganu",2,"Dungun","1102",2000,128709,67149,61560,125724,2985,2.23825554330965,120495,864,3577,319,469,50659,74733,3317,29475,44744,3085,746,124083,769,3349,292,130,86,NA,NA,68708,60001
"503",11,"Terengganu",2,"Dungun","1102",2010,149851,76750,73101,147318,2533,1.52087424853395,143180,87,3446,300,305,49191,94941,5719,40875,54803,4324,658,145932,196,3248,230,166,79,NA,NA,104240,45611
"504",11,"Terengganu",2,"Dungun","1102",2020,158130,81270,76860,155158,2972,0.53776012454813,150758,623,3337,131,309,45724,105241,7165,43872,61791,5260,1254,154244,456,3067,194,84,85,2735.04,57.8163390663391,111788,46342
"505",11,"Terengganu",3,"Kemaman","1103",1970,44724,22971,21753,44724,NA,NA,38110,NA,5893,694,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",11,"Terengganu",3,"Kemaman","1103",1980,64899,33650,31249,64899,NA,3.7232194498572,57057,NA,6953,817,72,27377,35374,2148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15962,48937
"507",11,"Terengganu",3,"Kemaman","1103",1991,111901,60546,51355,105676,6225,5.44782336557599,95925,737,7154,1228,632,45919,63057,2925,34397,40585,2448,910,101387,1213,6246,980,1500,214,NA,NA,56729,55172
"508",11,"Terengganu",3,"Kemaman","1103",2000,137070,72133,64937,131726,5344,2.0287719241485,123563,1083,5900,680,500,54162,79532,3376,27995,51032,3043,838,129762,810,5155,714,401,228,NA,NA,81496,55574
"509",11,"Terengganu",3,"Kemaman","1103",2010,166750,87768,78982,161959,4791,1.96003940552443,153472,699,6800,729,259,56904,104264,5582,37476,66993,4444,933,158408,486,6613,762,175,306,NA,NA,109454,57296
"510",11,"Terengganu",3,"Kemaman","1103",2020,215582,113009,102573,208231,7351,2.56845662813166,197941,1378,7840,749,323,69793,139178,6611,47931,90467,5350,1634,205706,631,8031,937,66,211,2535.6,85.0220855024452,140711,74871
"511",11,"Terengganu",4,"Kuala Terengganu","1104",1970,173304,84268,89036,173304,NA,NA,161949,NA,10099,1110,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",11,"Terengganu",4,"Kuala Terengganu","1104",1980,232730,114189,118541,232730,NA,2.94831705539583,218274,NA,12952,1256,248,96379,127077,9274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180296,52434
"513",11,"Terengganu",4,"Kuala Terengganu","1104",1991,274489,136758,137731,268042,6447,1.65032203930328,254657,327,11728,864,466,112191,151114,11184,90314,92021,8944,2601,256152,2850,13033,776,455,432,NA,NA,228119,46370
"514",11,"Terengganu",4,"Kuala Terengganu","1104",2000,298304,148835,149469,296852,1452,0.832019134633739,284243,223,11381,649,356,116167,169465,12672,67295,102327,10269,2246,286153,785,10034,432,653,247,NA,NA,255518,42786
"515",11,"Terengganu",4,"Kuala Terengganu","1104",2010,337553,168852,168701,333227,4326,1.23609434270321,319813,643,11617,867,287,100274,219257,18022,98391,123660,13355,1873,324363,1105,11057,613,197,218,NA,NA,315605,21948
"516",11,"Terengganu",4,"Kuala Terengganu","1104",2020,229781,115850,113931,225894,3887,-3.84595853615989,216969,866,7202,538,319,59680,152881,17220,66520,89044,11816,2242,220678,825,6988,814,102,374,210.21,1093.10213595928,210222,19559
"517",11,"Terengganu",5,"Marang","1105",1970,19692,9627,10065,19692,NA,NA,19395,NA,290,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",11,"Terengganu",5,"Marang","1105",1980,24977,12413,12564,24977,NA,2.37742939512505,24570,NA,357,23,27,11277,12689,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24977
"519",11,"Terengganu",5,"Marang","1105",1991,69637,34526,35111,68981,656,10.2534063387321,66881,55,1828,125,92,30383,36259,2995,21546,23665,2011,956,67334,146,1670,88,128,67,NA,NA,14522,55115
"520",11,"Terengganu",5,"Marang","1105",2000,83284,42326,40958,82737,547,1.78960418611281,81124,18,1410,65,120,34620,45320,3344,16223,29034,2662,745,81776,52,1299,61,81,15,NA,NA,17307,65977
"521",11,"Terengganu",5,"Marang","1105",2010,95283,48963,46320,93851,1432,1.34594956804514,91699,36,1834,163,119,30923,59219,5141,23534,36610,3646,570,93147,215,1659,172,37,53,NA,NA,42092,53191
"522",11,"Terengganu",5,"Marang","1105",2020,116605,59428,57177,115060,1545,2.01940743946194,112984,307,1506,40,223,33978,76014,6613,29726,46861,4796,1096,114807,312,1259,79,61,87,666.54,174.940738740361,64268,52337
"523",11,"Terengganu",6,"Hulu Terengganu","1106",1970,33660,16937,16723,33660,NA,NA,33123,NA,486,47,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",11,"Terengganu",6,"Hulu Terengganu","1106",1980,43459,22222,21237,43459,NA,2.55507776136838,41945,NA,1206,73,235,17223,24605,1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43459
"525",11,"Terengganu",6,"Hulu Terengganu","1106",1991,56986,28509,28477,56027,959,2.70987658731897,55173,153,559,62,80,24812,29558,2616,16020,20475,1900,765,56189,34,517,34,160,23,NA,NA,0,56986
"526",11,"Terengganu",6,"Hulu Terengganu","1106",2000,62322,31505,30817,61569,753,0.895088698423339,60881,259,346,19,64,25001,33959,3362,11950,22515,2250,606,61946,22,291,22,30,11,NA,NA,0,62322
"527",11,"Terengganu",6,"Hulu Terengganu","1106",2010,70800,36446,34354,68717,2083,1.27544507225945,67942,335,310,95,35,21951,43982,4867,18113,27022,3246,468,69638,44,541,523,8,46,NA,NA,0,70800
"528",11,"Terengganu",6,"Hulu Terengganu","1106",2020,69881,37051,32830,65984,3897,-0.130652052900726,64736,834,148,12,254,18072,46344,5465,19209,28009,3486,801,68776,67,725,79,4,230,3874.63,18.0355285536942,13653,56228
"529",11,"Terengganu",7,"Setiu","1107",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",11,"Terengganu",7,"Setiu","1107",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",11,"Terengganu",7,"Setiu","1107",1991,42434,21573,20861,41387,1047,NA,41083,29,182,6,87,19395,21182,1857,11914,14947,1129,615,42207,16,182,3,11,1,NA,NA,0,42434
"532",11,"Terengganu",7,"Setiu","1107",2000,50346,25658,24688,49210,1136,1.70969244425063,48974,6,130,8,92,22081,26094,2171,8999,17283,1528,455,50203,12,54,8,68,1,NA,NA,0,50346
"533",11,"Terengganu",7,"Setiu","1107",2010,54563,27648,26915,53470,1093,0.804368252448245,53287,29,123,10,21,19205,32386,2972,12980,19814,2207,357,54398,15,132,18,0,0,NA,NA,0,54563
"534",11,"Terengganu",7,"Setiu","1107",2020,59651,30345,29306,58313,1338,0.891549155019374,58001,129,65,23,95,17442,38513,3696,16044,22852,2770,499,59438,54,76,50,23,10,1304.36,45.7320065012727,0,59651
"535",11,"Terengganu",8,"Kuala Nerus","1108",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",11,"Terengganu",8,"Kuala Nerus","1108",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",11,"Terengganu",8,"Kuala Nerus","1108",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",11,"Terengganu",8,"Kuala Nerus","1108",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",11,"Terengganu",8,"Kuala Nerus","1108",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",11,"Terengganu",8,"Kuala Nerus","1108",2020,145642,72490,73152,143337,2305,NA,140193,674,1768,510,192,38012,100358,7272,47153,54284,4934,1134,142898,347,1692,511,65,129,397.52,366.376534513987,135914,9728
"541",12,"Sabah",1,"Tawau","1201",1970,59778,32641,27137,59778,NA,NA,19632,11273,21359,0,7514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",12,"Sabah",1,"Tawau","1201",1980,113708,61330,52378,113708,NA,6.4299605858859,NA,87085,25433,877,313,46778,65288,1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43200,70508
"543",12,"Sabah",1,"Tawau","1201",1991,244728,130312,114416,152695,92033,7.6651363085067,11516,47298,35097,1278,57506,94468,146793,3467,77382,90089,4556,2286,187399,26757,23099,528,4361,1188,NA,NA,124943,119785
"544",12,"Sabah",1,"Tawau","1201",2000,305080,157302,147778,211873,93207,2.20426647566004,64475,68528,36687,1097,41086,117186,182439,5455,64162,116502,5323,1907,244228,32677,24959,307,2118,791,NA,NA,213745,91335
"545",12,"Sabah",1,"Tawau","1201",2010,397673,203920,193753,232944,164729,2.65056022243326,11683,174214,40061,833,6153,129622,257892,10159,89376,166263,9208,3204,325222,41437,29070,303,247,1394,NA,NA,257414,140259
"546",12,"Sabah",1,"Tawau","1201",2020,372615,194340,178275,263527,109088,-0.650843445332401,27104,188412,37151,628,10232,85173,266725,20717,89310,144149,8924,4293,312211,28253,29984,331,242,1594,2240.35,166.319994643694,288748,83867
"547",12,"Sabah",2,"Lahad Datu","1202",1970,29135,16248,12887,29135,NA,NA,4902,10177,5882,0,8174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",12,"Sabah",2,"Lahad Datu","1202",1980,51772,28359,23413,51772,NA,5.74909261985154,NA,44565,6731,409,67,22367,28768,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14938,36834
"549",12,"Sabah",2,"Lahad Datu","1202",1991,118096,64777,53319,63735,54361,8.24648390447505,4710,36641,8080,585,13719,45115,71766,1215,36640,43793,2229,894,94591,16179,4910,223,1400,574,NA,NA,44614,73482
"550",12,"Sabah",2,"Lahad Datu","1202",2000,156297,82287,74010,102829,53468,2.80260190357565,24374,60481,9887,737,7350,63651,90449,2197,31773,57693,2333,847,127755,20379,6971,219,535,438,NA,NA,74665,81632
"551",12,"Sabah",2,"Lahad Datu","1202",2010,199830,102660,97170,125453,74377,2.45708961707937,8254,101156,12078,459,3506,71783,124518,3529,46920,76268,3666,1193,162480,24419,8095,150,221,4465,NA,NA,107908,91922
"552",12,"Sabah",2,"Lahad Datu","1202",2020,229138,121815,107323,146081,83057,1.36857437045808,10528,120435,10108,394,4616,55982,161864,11292,56690,88842,4795,2105,202382,18379,7471,202,161,543,7443.66,30.7829750418477,97405,131733
"553",12,"Sabah",3,"Semporna","1203",1970,24610,12795,11815,24610,NA,NA,1261,18956,1617,0,2776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",12,"Sabah",3,"Semporna","1203",1980,52215,27218,24997,52215,NA,7.52216945528547,NA,50501,1546,102,66,23949,27547,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52215
"555",12,"Sabah",3,"Semporna","1203",1991,91828,47214,44614,54835,36993,5.64547452081813,1657,47886,1149,210,3933,39402,50743,1683,26885,32988,2662,837,87799,2161,692,55,294,760,NA,NA,28246,63582
"556",12,"Sabah",3,"Semporna","1203",2000,108526,54743,53783,75448,33078,1.67072513596592,3461,68338,1018,231,2400,47489,58626,2411,19017,38903,2519,598,105001,1945,603,14,106,857,NA,NA,43469,65057
"557",12,"Sabah",3,"Semporna","1203",2010,133164,66847,66317,92996,40168,2.0459167569651,2521,88111,1060,74,1230,54273,75404,3487,30389,44393,3193,916,129138,2230,366,16,159,1255,NA,NA,59161,74003
"558",12,"Sabah",3,"Semporna","1203",2020,166587,85401,81186,102740,63847,2.23936244169237,3524,97170,1007,79,960,43260,116058,7269,38380,58008,4549,1924,161797,2084,663,86,74,1883,1144.78,145.518789636437,83337,83250
"559",12,"Sabah",4,"Sandakan","1204",1970,72387,38683,33704,72387,NA,NA,9351,20136,36648,0,6252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",12,"Sabah",4,"Sandakan","1204",1980,113496,59131,54365,113496,NA,4.49740868751533,NA,74512,37948,676,360,48584,62590,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70420,43076
"561",12,"Sabah",4,"Sandakan","1204",1991,222817,114241,108576,155384,67433,6.74583212748423,14922,64145,45637,1070,29610,89396,128909,4512,70360,80439,4806,1771,160585,22539,31314,450,6049,1465,NA,NA,156675,66142
"562",12,"Sabah",4,"Sandakan","1204",2000,348930,178393,170537,246135,102795,4.48520522260949,53337,109203,61172,1199,21224,132851,208404,7675,76174,131231,6437,2237,262151,37110,45157,463,2433,1616,NA,NA,276791,72139
"563",12,"Sabah",4,"Sandakan","1204",2010,396290,208560,187730,251450,144840,1.27274937449931,22244,156277,63201,974,8754,110844,275157,10289,119711,155024,8493,2218,302829,40384,49958,480,672,1967,NA,NA,324195,72095
"564",12,"Sabah",4,"Sandakan","1204",2020,439050,226049,213001,298024,141026,1.02467035337017,41798,197211,52863,818,5334,104481,309403,25166,127401,155524,9111,4939,353165,39280,42897,416,832,2460,2266.25,193.734142305571,334374,104676
"565",12,"Sabah",5,"Kinabatangan","1205",1970,14141,7693,6448,14141,NA,NA,941,12076,427,0,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",12,"Sabah",5,"Kinabatangan","1205",1980,25434,14840,10594,25434,NA,5.87008482272916,NA,24644,692,79,19,9812,15366,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25434
"567",12,"Sabah",5,"Kinabatangan","1205",1991,59072,34817,24255,26977,32095,8.42670177281832,664,19953,850,163,5347,20329,38232,511,18469,23397,1080,613,45451,12851,390,93,211,76,NA,NA,0,59072
"568",12,"Sabah",5,"Kinabatangan","1205",2000,88697,51801,36896,23841,64856,4.06469027991697,2830,15174,413,135,5289,29995,58172,530,20974,35982,1038,708,78806,8681,151,93,44,922,NA,NA,0,88697
"569",12,"Sabah",5,"Kinabatangan","1205",2010,146987,82839,64148,31603,115384,5.05118080621864,1265,26617,498,132,3091,39711,106064,1212,41974,62596,1468,1238,132356,12435,250,106,1006,834,NA,NA,15499,131488
"570",12,"Sabah",5,"Kinabatangan","1205",2020,143112,79600,63512,42758,100354,-0.267166070050339,3021,36235,316,91,3095,25878,112732,4502,34294,58551,1984,1148,131304,11525,109,127,12,35,6604.5,21.6688621394504,18642,124470
"571",12,"Sabah",6,"Beluran","1206",1970,26756,14659,12097,26756,NA,NA,3387,19589,996,0,2784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",12,"Sabah",6,"Beluran","1206",1980,30066,16523,13543,30066,NA,1.16636217949481,NA,29162,734,146,24,12659,17079,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30066
"573",12,"Sabah",6,"Beluran","1206",1991,54539,29497,25042,37284,17255,5.95521076876859,1118,31809,883,183,3291,22914,31016,609,15476,20599,1113,353,32485,18594,512,134,138,2632,NA,NA,0,54539
"574",12,"Sabah",6,"Beluran","1206",2000,75586,40762,34824,49323,26263,3.26355038768907,2384,43351,784,155,2649,29334,44857,1395,15859,28543,1416,434,46393,24849,313,67,148,3816,NA,NA,0,75586
"575",12,"Sabah",6,"Beluran","1206",2010,104484,58437,46047,59239,45245,3.2376286878307,2272,54969,875,90,1033,35759,66717,2008,22895,43861,1487,482,71578,30325,467,40,17,2057,NA,NA,0,104484
"576",12,"Sabah",6,"Beluran","1206",2020,77125,41675,35450,43723,33402,-3.03606467408927,2042,40889,249,41,502,18533,54921,3671,14268,33115,1320,507,63648,12755,140,168,7,407,5498.36,14.0269098422075,0,77125
"577",12,"Sabah",7,"Kota Kinabalu","1207",1970,60382,31558,28824,60382,NA,NA,3565,25176,28297,0,3344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",12,"Sabah",7,"Kota Kinabalu","1207",1980,108725,56253,52472,108725,NA,5.88130711202737,NA,64688,41842,1102,1093,40839,65631,2255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55997,52728
"579",12,"Sabah",7,"Kota Kinabalu","1207",1991,209175,106837,102338,172080,37095,6.5434946369796,19509,79186,57864,1690,13831,75582,129502,4091,72190,75731,3987,1414,105379,61129,31788,650,2527,5969,NA,NA,160184,48991
"580",12,"Sabah",7,"Kota Kinabalu","1207",2000,355435,179495,175940,303596,51839,5.3017116927525,48193,161208,82837,2287,9071,123071,225077,7287,90136,134409,5489,2330,197744,107106,42523,823,2713,4526,NA,NA,306920,48515
"581",12,"Sabah",7,"Kota Kinabalu","1207",2010,452058,229929,222129,341502,110556,2.40468098727264,35835,204549,93429,2207,5482,127286,313903,10869,138707,177059,6332,2674,266881,125106,53345,1035,867,4824,NA,NA,414388,37670
"582",12,"Sabah",7,"Kota Kinabalu","1207",2020,500421,256739,243682,413799,86622,1.01639253954872,56829,273545,77306,2022,4097,131606,336891,31924,131466,213365,8525,5729,304838,148336,41865,1482,928,2972,350.7,1426.92044482464,470204,30217
"583",12,"Sabah",8,"Ranau","1208",1970,22700,11533,11167,22700,NA,NA,78,22281,239,0,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",12,"Sabah",8,"Ranau","1208",1980,28047,14369,13678,28047,NA,2.11516749889931,NA,27307,624,14,102,13033,14558,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28047
"585",12,"Sabah",8,"Ranau","1208",1991,49358,25594,23764,45183,4175,5.65218185760368,676,42499,1058,77,873,22386,25903,1069,14951,17121,959,226,22199,24627,902,18,347,1107,NA,NA,12791,36567
"586",12,"Sabah",8,"Ranau","1208",2000,70685,36351,34334,65574,5111,3.5913352618134,1347,62848,846,43,490,30296,38364,2025,13754,24984,1391,260,31306,37796,802,14,372,395,NA,NA,15629,55056
"587",12,"Sabah",8,"Ranau","1208",2010,94092,48341,45751,88435,5657,2.86039640717789,960,85175,1521,59,720,36834,53539,3719,23685,31309,1943,321,41426,50636,839,18,87,1086,NA,NA,20001,74091
"588",12,"Sabah",8,"Ranau","1208",2020,85077,44006,41071,79650,5427,-1.00716298257319,7039,71638,751,36,186,26922,52079,6076,25096,33680,1734,538,38567,45666,717,72,17,38,3607.87,23.5809494244527,21262,63815
"589",12,"Sabah",9,"Kota Belud","1209",1970,35851,17588,18263,35851,NA,NA,320,34415,1010,0,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",12,"Sabah",9,"Kota Belud","1209",1980,45503,22265,23238,45503,NA,2.38406797189896,NA,44214,1082,159,48,19798,24642,1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45503
"591",12,"Sabah",9,"Kota Belud","1209",1991,58259,28744,29515,57343,916,2.47120329099404,1319,54468,703,179,674,25062,31278,1919,17509,20391,1908,617,32335,22653,958,168,332,1811,NA,NA,0,58259
"592",12,"Sabah",9,"Kota Belud","1209",2000,72357,35580,36777,70812,1545,2.16713613349125,2330,66893,906,136,547,29160,39797,3400,14447,25891,2236,623,42512,27431,918,32,244,1220,NA,NA,10096,62261
"593",12,"Sabah",9,"Kota Belud","1209",2010,91272,46707,44565,85405,5867,2.32231858996255,1369,82386,1171,72,407,30844,55356,5072,23470,33729,2700,529,54776,34885,1085,16,123,387,NA,NA,18096,73176
"594",12,"Sabah",9,"Kota Belud","1209",2020,107243,53945,53298,103170,4073,1.61253228318737,1839,99070,1804,78,379,32148,68720,6375,28690,42292,3159,1064,69752,36700,454,137,17,183,1385.65,77.3954461804929,22395,84848
"595",12,"Sabah",10,"Tuaran","1210",1970,40651,20196,20455,40651,NA,NA,684,35764,3896,0,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",12,"Sabah",10,"Tuaran","1210",1980,48374,24171,24203,48374,NA,1.73939043364414,NA,44372,3853,105,44,21026,25986,1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48374
"597",12,"Sabah",10,"Tuaran","1210",1991,63995,32500,31495,60752,3243,2.798424760061,1822,53360,3865,188,1517,26495,35260,2240,20766,22086,2040,497,28866,29985,2814,52,669,1600,NA,NA,0,63995
"598",12,"Sabah",10,"Tuaran","1210",2000,81215,40949,40266,76824,4391,2.38295003863604,3541,67649,3978,341,1315,30353,47487,3375,18100,29840,2401,521,39276,37835,2899,55,425,725,NA,NA,0,81215
"599",12,"Sabah",10,"Tuaran","1210",2010,102411,51989,50422,97243,5168,2.31894169539732,4309,86959,4418,177,1380,31586,66494,4331,26568,40278,3048,931,55340,40095,2523,66,107,4280,NA,NA,42141,60270
"600",12,"Sabah",10,"Tuaran","1210",2020,135665,68892,66773,128188,7477,2.81194482975648,11512,112571,3035,159,911,41546,86121,7998,33665,55985,4108,1717,84285,49119,2030,118,58,55,1165.5,116.400686400686,60761,74904
